,Date,Area,Price
64,2012-04-01,California,3.05
65,2012-03-01,California,3.19
66,2012-02-01,California,3.58
67,2012-01-01,California,3.81
68,2011-12-01,California,4.21
69,2011-11-01,California,4.34
70,2011-10-01,California,4.46
71,2011-09-01,California,4.75
72,2011-08-01,California,4.9
73,2011-07-01,California,5.06
74,2011-06-01,California,5.07
75,2011-05-01,California,4.96
76,2011-04-01,California,4.88
77,2011-03-01,California,4.54
78,2011-02-01,California,4.77
79,2011-01-01,California,4.87
80,2010-12-01,California,4.92
81,2010-11-01,California,4.36
82,2010-10-01,California,4.32
83,2010-09-01,California,4.33
84,2010-08-01,California,4.66
85,2010-07-01,California,5.0
86,2010-06-01,California,4.9
87,2010-04-01,California,4.77
88,2010-03-01,California,5.37
89,2010-02-01,California,6.08
90,2010-01-01,California,6.49
91,2009-12-01,California,5.88
92,2009-11-01,California,5.01
93,2009-10-01,California,4.78
94,2009-09-01,California,3.77
95,2009-08-01,California,3.93
96,2009-07-01,California,3.98
97,2009-06-01,California,3.76
98,2009-05-01,California,3.99
99,2009-04-01,California,3.91
100,2009-03-01,California,4.05
101,2009-02-01,California,4.67
102,2009-01-01,California,5.47
103,2008-12-01,California,6.06
104,2008-11-01,California,5.41
105,2008-10-01,California,5.73
106,2008-09-01,California,6.55
107,2008-08-01,California,8.25
108,2008-07-01,California,10.92
109,2008-06-01,California,11.5
110,2008-05-01,California,10.47
111,2008-04-01,California,9.91
112,2008-03-01,California,9.23
113,2008-02-01,California,8.4
114,2008-01-01,California,7.66
115,2007-12-01,California,7.35
116,2007-11-01,California,6.7
117,2007-10-01,California,6.56
118,2007-09-01,California,5.74
119,2007-08-01,California,6.28
120,2007-07-01,California,6.72
121,2007-06-01,California,7.13
122,2007-05-01,California,7.09
123,2007-04-01,California,6.67
124,2007-03-01,California,6.91
125,2007-02-01,California,7.39
126,2007-01-01,California,6.7
127,2006-12-01,California,7.3
128,2006-11-01,California,7.26
129,2006-10-01,California,5.52
130,2006-09-01,California,5.97
131,2006-08-01,California,7.16
132,2006-07-01,California,6.44
133,2006-06-01,California,6.2
134,2006-05-01,California,6.23
135,2006-04-01,California,6.53
136,2006-03-01,California,6.63
137,2006-02-01,California,7.42
138,2006-01-01,California,8.78
139,2005-12-01,California,11.55
140,2005-11-01,California,9.46
141,2005-10-01,California,11.1
142,2005-09-01,California,9.61
143,2005-08-01,California,7.86
144,2005-07-01,California,7.06
145,2005-06-01,California,6.49
146,2005-05-01,California,6.53
147,2005-04-01,California,7.14
148,2005-03-01,California,6.83
149,2005-02-01,California,6.33
150,2005-01-01,California,6.29
151,2004-12-01,California,6.82
152,2004-11-01,California,7.01
153,2004-10-01,California,5.73
154,2004-09-01,California,5.28
155,2004-08-01,California,6.05
156,2004-07-01,California,6.36
157,2004-06-01,California,6.47
158,2004-05-01,California,6.19
159,2004-04-01,California,5.78
160,2004-03-01,California,5.36
161,2004-02-01,California,5.71
162,2004-01-01,California,5.91
163,2003-12-01,California,5.62
164,2003-11-01,California,4.96
165,2003-10-01,California,5.06
166,2003-09-01,California,5.25
167,2003-08-01,California,5.25
168,2003-07-01,California,5.48
169,2003-06-01,California,5.87
170,2003-04-01,California,5.31
171,2003-03-01,California,6.93
172,2003-02-01,California,5.84
173,2003-01-01,California,5.17
174,2002-12-01,California,4.93
175,2002-11-01,California,4.52
176,2002-10-01,California,4.22
177,2002-09-01,California,3.75
178,2002-08-01,California,3.48
179,2002-07-01,California,3.51
180,2002-06-01,California,3.55
181,2002-05-01,California,3.84
182,2002-04-01,California,4.01
183,2002-03-01,California,3.71
184,2002-02-01,California,3.23
185,2002-01-01,California,3.42
0,2014-12-01,Colorado,5.21
1,2014-10-01,Colorado,4.87
2,2014-04-01,Colorado,6.06
3,2014-03-01,Colorado,6.26
4,2012-04-01,Colorado,4.02
5,2011-12-01,Colorado,4.17
6,2011-11-01,Colorado,4.17
7,2011-10-01,Colorado,4.67
8,2011-09-01,Colorado,5.3
9,2011-08-01,Colorado,5.09
10,2011-07-01,Colorado,4.86
11,2011-06-01,Colorado,5.4
12,2011-05-01,Colorado,5.16
13,2011-04-01,Colorado,5.26
14,2011-03-01,Colorado,5.28
15,2011-02-01,Colorado,5.46
16,2011-01-01,Colorado,5.23
17,2010-12-01,Colorado,5.22
18,2010-11-01,Colorado,4.99
19,2010-10-01,Colorado,4.52
20,2010-09-01,Colorado,4.64
21,2010-08-01,Colorado,4.56
22,2010-07-01,Colorado,4.94
23,2010-06-01,Colorado,5.25
24,2010-05-01,Colorado,4.95
25,2010-04-01,Colorado,4.78
26,2010-03-01,Colorado,5.06
27,2010-02-01,Colorado,6.07
28,2010-01-01,Colorado,6.62
29,2009-12-01,Colorado,5.81
30,2009-11-01,Colorado,4.95
31,2009-10-01,Colorado,4.94
32,2009-09-01,Colorado,3.79
33,2009-08-01,Colorado,3.93
34,2009-07-01,Colorado,3.72
35,2009-06-01,Colorado,3.79
36,2009-05-01,Colorado,3.84
37,2009-04-01,Colorado,3.67
38,2009-03-01,Colorado,3.73
39,2009-02-01,Colorado,4.19
40,2009-01-01,Colorado,5.19
41,2008-12-01,Colorado,5.54
42,2008-11-01,Colorado,4.2
43,2008-10-01,Colorado,4.47
44,2008-09-01,Colorado,3.42
45,2008-08-01,Colorado,7.43
46,2008-07-01,Colorado,9.26
47,2008-06-01,Colorado,9.48
48,2008-05-01,Colorado,9.45
49,2008-04-01,Colorado,8.61
50,2008-03-01,Colorado,8.67
51,2008-02-01,Colorado,7.76
52,2008-01-01,Colorado,6.67
53,2007-12-01,Colorado,6.45
54,2007-11-01,Colorado,4.41
55,2007-10-01,Colorado,2.37
56,2007-09-01,Colorado,2.1
57,2007-08-01,Colorado,3.93
58,2007-07-01,Colorado,4.01
59,2007-06-01,Colorado,3.59
60,2007-05-01,Colorado,4.38
61,2007-04-01,Colorado,4.88
62,2007-03-01,Colorado,6.67
63,2007-02-01,Colorado,7.12
64,2007-01-01,Colorado,5.33
65,2006-12-01,Colorado,6.15
66,2006-11-01,Colorado,6.52
67,2006-10-01,Colorado,4.62
68,2006-09-01,Colorado,5.13
69,2006-08-01,Colorado,6.52
70,2006-07-01,Colorado,5.75
71,2006-06-01,Colorado,5.34
72,2006-05-01,Colorado,5.77
73,2006-04-01,Colorado,5.85
74,2006-03-01,Colorado,6.58
75,2006-02-01,Colorado,7.14
76,2006-01-01,Colorado,8.93
77,2005-12-01,Colorado,9.77
78,2005-11-01,Colorado,10.13
79,2005-10-01,Colorado,10.31
80,2005-09-01,Colorado,8.46
81,2005-08-01,Colorado,6.77
82,2005-07-01,Colorado,6.43
83,2005-03-01,Colorado,5.7
84,2004-12-01,Colorado,6.45
85,2004-11-01,Colorado,6.8
86,2004-10-01,Colorado,5.05
87,2004-09-01,Colorado,4.82
88,2004-08-01,Colorado,6.16
89,2004-07-01,Colorado,5.66
90,2004-06-01,Colorado,5.85
91,2004-05-01,Colorado,5.59
92,2004-04-01,Colorado,4.67
93,2004-03-01,Colorado,4.59
94,2004-02-01,Colorado,5.49
95,2004-01-01,Colorado,5.73
96,2003-12-01,Colorado,5.08
97,2003-11-01,Colorado,3.97
98,2003-10-01,Colorado,4.52
99,2003-09-01,Colorado,4.49
100,2003-08-01,Colorado,4.56
101,2003-07-01,Colorado,4.64
102,2003-06-01,Colorado,5.13
103,2003-04-01,Colorado,3.46
104,2003-03-01,Colorado,5.12
105,2003-02-01,Colorado,3.8
106,2003-01-01,Colorado,3.3
107,2002-12-01,Colorado,3.25
108,2002-11-01,Colorado,3.01
109,2002-10-01,Colorado,2.36
110,2002-09-01,Colorado,2.06
111,2002-08-01,Colorado,2.22
112,2002-07-01,Colorado,1.91
113,2002-06-01,Colorado,2.11
114,2002-05-01,Colorado,2.71
115,2002-04-01,Colorado,2.91
116,2002-03-01,Colorado,2.92
117,2002-02-01,Colorado,2.56
118,2002-01-01,Colorado,2.86
0,2019-04-01,Connecticut,2.78
1,2019-03-01,Connecticut,4.1
2,2019-02-01,Connecticut,5.34
3,2019-01-01,Connecticut,7.12
4,2018-12-01,Connecticut,7.41
5,2018-11-01,Connecticut,5.37
6,2018-10-01,Connecticut,3.67
7,2018-09-01,Connecticut,3.21
8,2018-08-01,Connecticut,3.22
9,2018-07-01,Connecticut,3.04
10,2018-06-01,Connecticut,2.79
11,2018-05-01,Connecticut,2.74
12,2018-04-01,Connecticut,3.92
13,2018-03-01,Connecticut,4.25
14,2018-02-01,Connecticut,7.69
15,2018-01-01,Connecticut,11.06
16,2017-11-01,Connecticut,4.17
17,2017-10-01,Connecticut,2.86
18,2017-09-01,Connecticut,2.67
19,2017-02-01,Connecticut,5.84
20,2017-01-01,Connecticut,8.1
21,2016-12-01,Connecticut,5.49
22,2016-11-01,Connecticut,3.34
23,2016-10-01,Connecticut,2.45
24,2016-09-01,Connecticut,2.92
25,2016-08-01,Connecticut,3.09
26,2016-07-01,Connecticut,3.13
27,2016-06-01,Connecticut,2.33
28,2016-05-01,Connecticut,2.39
29,2016-04-01,Connecticut,2.74
30,2016-03-01,Connecticut,4.63
31,2016-02-01,Connecticut,5.63
32,2016-01-01,Connecticut,6.12
33,2015-12-01,Connecticut,5.06
34,2015-11-01,Connecticut,5.14
35,2015-10-01,Connecticut,3.17
36,2015-09-01,Connecticut,3.08
37,2015-08-01,Connecticut,2.69
38,2015-07-01,Connecticut,2.48
39,2015-06-01,Connecticut,2.19
40,2015-05-01,Connecticut,2.3
41,2015-04-01,Connecticut,2.99
42,2015-03-01,Connecticut,6.91
43,2015-02-01,Connecticut,12.82
44,2015-01-01,Connecticut,8.77
45,2014-12-01,Connecticut,5.85
46,2014-11-01,Connecticut,5.18
47,2014-10-01,Connecticut,3.01
48,2014-08-01,Connecticut,4.7
49,2014-07-01,Connecticut,3.72
50,2014-06-01,Connecticut,4.42
51,2014-05-01,Connecticut,4.13
52,2014-04-01,Connecticut,5.01
53,2014-03-01,Connecticut,11.54
54,2014-02-01,Connecticut,17.46
55,2014-01-01,Connecticut,14.98
56,2013-12-01,Connecticut,9.64
57,2013-11-01,Connecticut,5.17
58,2013-10-01,Connecticut,3.99
59,2013-09-01,Connecticut,4.11
60,2013-08-01,Connecticut,3.92
61,2013-07-01,Connecticut,5.09
62,2013-06-01,Connecticut,4.49
63,2013-05-01,Connecticut,4.74
64,2013-04-01,Connecticut,5.25
65,2013-03-01,Connecticut,5.66
66,2013-02-01,Connecticut,11.65
67,2013-01-01,Connecticut,9.83
68,2012-12-01,Connecticut,6.04
69,2012-11-01,Connecticut,6.02
70,2012-10-01,Connecticut,3.88
71,2012-09-01,Connecticut,3.39
72,2012-08-01,Connecticut,3.5
73,2012-07-01,Connecticut,3.81
74,2012-06-01,Connecticut,3.38
75,2012-04-01,Connecticut,2.5
76,2012-03-01,Connecticut,3.05
77,2012-01-01,Connecticut,4.69
78,2011-12-01,Connecticut,4.22
79,2011-11-01,Connecticut,4.13
80,2011-10-01,Connecticut,4.23
81,2011-09-01,Connecticut,4.51
82,2011-08-01,Connecticut,4.89
83,2011-07-01,Connecticut,5.55
84,2011-06-01,Connecticut,5.19
85,2011-05-01,Connecticut,4.96
86,2011-04-01,Connecticut,4.92
87,2011-03-01,Connecticut,5.34
88,2011-02-01,Connecticut,6.36
89,2011-01-01,Connecticut,7.55
90,2010-12-01,Connecticut,7.42
91,2010-11-01,Connecticut,4.78
92,2010-10-01,Connecticut,4.06
93,2010-09-01,Connecticut,4.5
94,2010-08-01,Connecticut,4.93
95,2010-07-01,Connecticut,5.33
96,2010-06-01,Connecticut,5.43
97,2010-05-01,Connecticut,4.73
98,2010-04-01,Connecticut,6.61
99,2010-03-01,Connecticut,7.8
100,2010-02-01,Connecticut,6.38
101,2010-01-01,Connecticut,8.69
102,2009-12-01,Connecticut,7.09
103,2009-11-01,Connecticut,4.31
104,2009-10-01,Connecticut,4.71
105,2009-09-01,Connecticut,3.41
106,2009-08-01,Connecticut,3.7
107,2009-07-01,Connecticut,3.98
108,2009-06-01,Connecticut,4.41
109,2009-05-01,Connecticut,4.42
110,2009-04-01,Connecticut,4.4
111,2009-03-01,Connecticut,4.98
112,2009-02-01,Connecticut,6.16
113,2009-01-01,Connecticut,8.22
114,2008-12-01,Connecticut,7.48
115,2008-11-01,Connecticut,7.39
116,2008-10-01,Connecticut,7.52
117,2008-09-01,Connecticut,8.4
118,2008-08-01,Connecticut,9.47
119,2008-07-01,Connecticut,12.56
120,2008-06-01,Connecticut,13.65
121,2008-05-01,Connecticut,12.9
122,2008-04-01,Connecticut,12.43
123,2008-03-01,Connecticut,11.12
124,2008-02-01,Connecticut,10.24
125,2008-01-01,Connecticut,11.55
126,2007-12-01,Connecticut,8.44
127,2007-11-01,Connecticut,7.96
128,2007-10-01,Connecticut,7.33
129,2007-09-01,Connecticut,6.59
130,2007-08-01,Connecticut,7.12
131,2007-07-01,Connecticut,6.92
132,2007-06-01,Connecticut,8.0
133,2007-05-01,Connecticut,8.22
134,2007-04-01,Connecticut,8.33
135,2007-03-01,Connecticut,8.44
136,2007-02-01,Connecticut,9.85
137,2007-01-01,Connecticut,7.73
138,2006-12-01,Connecticut,7.58
139,2006-11-01,Connecticut,7.97
140,2006-10-01,Connecticut,6.25
141,2006-09-01,Connecticut,5.56
142,2006-08-01,Connecticut,7.97
143,2006-07-01,Connecticut,7.02
144,2006-06-01,Connecticut,6.94
145,2006-05-01,Connecticut,6.84
146,2006-04-01,Connecticut,7.71
147,2006-03-01,Connecticut,7.72
148,2006-02-01,Connecticut,8.68
149,2006-01-01,Connecticut,9.41
150,2005-12-01,Connecticut,13.64
151,2005-11-01,Connecticut,10.21
152,2005-10-01,Connecticut,13.87
153,2005-08-01,Connecticut,9.89
154,2005-07-01,Connecticut,8.17
155,2005-06-01,Connecticut,7.66
156,2005-05-01,Connecticut,6.95
157,2005-04-01,Connecticut,7.77
158,2005-03-01,Connecticut,7.91
159,2005-02-01,Connecticut,7.08
160,2004-09-01,Connecticut,5.72
161,2004-08-01,Connecticut,6.37
162,2004-07-01,Connecticut,6.51
163,2004-06-01,Connecticut,6.82
164,2004-05-01,Connecticut,6.8
165,2003-11-01,Connecticut,5.21
166,2003-04-01,Connecticut,6.12
167,2003-03-01,Connecticut,9.01
168,2002-10-01,Connecticut,4.49
169,2002-09-01,Connecticut,4.02
170,2002-08-01,Connecticut,3.59
171,2002-07-01,Connecticut,3.71
172,2002-06-01,Connecticut,4.07
173,2002-05-01,Connecticut,4.05
174,2002-04-01,Connecticut,4.17
175,2002-03-01,Connecticut,3.66
176,2002-02-01,Connecticut,2.75
177,2002-01-01,Connecticut,2.89
0,2010-09-01,Delaware,4.61
1,2010-08-01,Delaware,5.27
2,2010-07-01,Delaware,5.59
3,2008-04-01,Delaware,11.01
0,2012-08-01,District,3.46
1,2012-07-01,District,3.38
2,2012-05-01,District,2.75
3,2011-10-01,District,4.19
4,2011-08-01,District,4.88
5,2011-07-01,District,5.2
6,2011-06-01,District,5.34
7,2011-05-01,District,5.12
8,2011-04-01,District,5.02
9,2011-03-01,District,4.84
0,2017-12-01,Florida,4.58
1,2017-11-01,Florida,4.38
2,2017-06-01,Florida,4.33
3,2017-04-01,Florida,3.59
4,2017-03-01,Florida,4.02
5,2017-02-01,Florida,4.38
6,2017-01-01,Florida,4.92
7,2016-08-01,Florida,3.95
8,2016-07-01,Florida,3.72
9,2016-06-01,Florida,3.43
10,2015-12-01,Florida,3.98
11,2015-11-01,Florida,3.9
12,2015-10-01,Florida,4.31
13,2015-09-01,Florida,4.46
14,2015-08-01,Florida,4.45
15,2015-07-01,Florida,4.43
16,2015-06-01,Florida,4.52
17,2015-02-01,Florida,4.78
18,2014-08-01,Florida,5.06
19,2014-04-01,Florida,5.65
20,2014-02-01,Florida,6.74
21,2014-01-01,Florida,5.76
22,2013-12-01,Florida,5.52
23,2013-08-01,Florida,4.71
24,2013-06-01,Florida,5.24
25,2013-01-01,Florida,5.19
26,2012-12-01,Florida,5.17
27,2012-11-01,Florida,5.28
28,2012-10-01,Florida,5.03
29,2012-09-01,Florida,4.76
30,2012-08-01,Florida,4.86
31,2012-07-01,Florida,4.8
32,2012-06-01,Florida,4.61
33,2012-05-01,Florida,4.46
34,2012-04-01,Florida,4.6
35,2012-03-01,Florida,4.44
36,2012-02-01,Florida,4.8
37,2012-01-01,Florida,5.05
38,2011-12-01,Florida,5.52
39,2011-11-01,Florida,5.62
40,2011-10-01,Florida,5.85
41,2011-09-01,Florida,5.69
42,2011-08-01,Florida,5.94
43,2011-07-01,Florida,6.03
44,2011-06-01,Florida,6.05
45,2011-05-01,Florida,5.78
46,2011-04-01,Florida,5.9
47,2011-03-01,Florida,5.71
48,2011-02-01,Florida,6.04
49,2011-01-01,Florida,6.18
50,2010-12-01,Florida,6.7
51,2010-11-01,Florida,5.96
52,2010-10-01,Florida,6.11
53,2010-09-01,Florida,6.08
54,2010-08-01,Florida,6.74
55,2010-07-01,Florida,6.67
56,2010-06-01,Florida,6.38
57,2010-05-01,Florida,6.22
58,2010-04-01,Florida,6.28
59,2010-03-01,Florida,6.66
60,2010-02-01,Florida,7.15
61,2010-01-01,Florida,7.88
62,2009-12-01,Florida,8.59
63,2009-11-01,Florida,7.66
64,2009-10-01,Florida,7.46
65,2009-09-01,Florida,6.95
66,2009-08-01,Florida,7.56
67,2009-07-01,Florida,7.48
68,2009-06-01,Florida,7.61
69,2009-05-01,Florida,7.73
70,2009-04-01,Florida,7.96
71,2009-03-01,Florida,8.59
72,2009-02-01,Florida,9.31
73,2009-01-01,Florida,9.53
74,2008-12-01,Florida,9.61
75,2008-11-01,Florida,9.37
76,2008-10-01,Florida,9.26
77,2008-09-01,Florida,10.7
78,2008-08-01,Florida,10.31
79,2008-07-01,Florida,11.78
80,2008-06-01,Florida,11.95
81,2008-05-01,Florida,11.08
82,2008-04-01,Florida,10.25
83,2008-03-01,Florida,10.0
84,2008-02-01,Florida,9.56
85,2008-01-01,Florida,9.38
86,2007-12-01,Florida,9.59
87,2007-11-01,Florida,9.33
88,2007-10-01,Florida,8.97
89,2007-09-01,Florida,8.9
90,2007-08-01,Florida,9.24
91,2007-07-01,Florida,9.15
92,2007-06-01,Florida,9.57
93,2007-05-01,Florida,9.53
94,2007-04-01,Florida,9.61
95,2007-03-01,Florida,9.31
96,2007-02-01,Florida,10.01
97,2007-01-01,Florida,9.56
98,2006-12-01,Florida,9.01
99,2006-11-01,Florida,9.07
100,2006-10-01,Florida,8.06
101,2006-09-01,Florida,8.16
102,2006-08-01,Florida,8.85
103,2006-07-01,Florida,8.35
104,2006-06-01,Florida,8.39
105,2006-05-01,Florida,8.54
106,2006-04-01,Florida,8.79
107,2006-03-01,Florida,8.68
108,2006-02-01,Florida,8.92
109,2006-01-01,Florida,9.31
110,2005-12-01,Florida,8.98
111,2005-11-01,Florida,9.8
112,2005-10-01,Florida,11.69
113,2005-09-01,Florida,12.2
114,2005-08-01,Florida,9.01
115,2005-07-01,Florida,8.14
116,2005-06-01,Florida,7.41
117,2005-05-01,Florida,7.28
118,2005-04-01,Florida,7.77
119,2005-03-01,Florida,7.39
120,2005-02-01,Florida,7.29
121,2005-01-01,Florida,7.28
122,2004-12-01,Florida,6.86
123,2004-11-01,Florida,6.76
124,2004-10-01,Florida,6.88
125,2004-09-01,Florida,6.53
126,2004-08-01,Florida,6.33
127,2004-07-01,Florida,6.56
128,2004-06-01,Florida,6.65
129,2004-05-01,Florida,6.59
130,2004-04-01,Florida,6.11
131,2004-03-01,Florida,6.01
132,2004-02-01,Florida,6.04
133,2004-01-01,Florida,6.28
134,2003-12-01,Florida,5.9
135,2003-11-01,Florida,5.55
136,2003-10-01,Florida,5.67
137,2003-09-01,Florida,5.83
138,2003-08-01,Florida,5.88
139,2003-07-01,Florida,6.16
140,2003-06-01,Florida,6.71
141,2003-04-01,Florida,5.77
142,2003-03-01,Florida,6.59
143,2003-02-01,Florida,6.33
144,2003-01-01,Florida,5.25
145,2002-12-01,Florida,5.57
146,2002-11-01,Florida,4.55
147,2002-10-01,Florida,4.79
148,2002-09-01,Florida,4.12
149,2002-08-01,Florida,3.88
150,2002-07-01,Florida,3.95
151,2002-06-01,Florida,4.05
152,2002-05-01,Florida,4.21
153,2002-04-01,Florida,4.17
154,2002-03-01,Florida,3.61
155,2002-02-01,Florida,3.29
156,2002-01-01,Florida,3.44
0,2018-09-01,Georgia,3.55
1,2016-11-01,Georgia,3.15
2,2016-10-01,Georgia,3.59
3,2016-09-01,Georgia,3.59
4,2016-08-01,Georgia,3.33
5,2016-07-01,Georgia,3.3
6,2016-06-01,Georgia,3.03
7,2016-05-01,Georgia,2.44
8,2016-04-01,Georgia,2.4
9,2016-03-01,Georgia,2.23
10,2015-09-01,Georgia,3.31
11,2015-08-01,Georgia,3.36
12,2015-07-01,Georgia,3.4
13,2015-06-01,Georgia,3.38
14,2015-05-01,Georgia,3.57
15,2014-12-01,Georgia,4.06
16,2014-11-01,Georgia,4.71
17,2014-10-01,Georgia,4.36
18,2014-09-01,Georgia,4.56
19,2014-08-01,Georgia,4.51
20,2014-07-01,Georgia,4.75
21,2014-06-01,Georgia,5.29
22,2014-05-01,Georgia,5.35
23,2014-04-01,Georgia,5.43
24,2014-01-01,Georgia,5.57
25,2013-12-01,Georgia,5.08
26,2013-10-01,Georgia,4.37
27,2013-09-01,Georgia,4.34
28,2013-08-01,Georgia,4.1
29,2013-06-01,Georgia,4.6
30,2013-05-01,Georgia,4.91
31,2013-04-01,Georgia,4.99
32,2013-03-01,Georgia,4.49
33,2012-12-01,Georgia,4.07
34,2012-11-01,Georgia,4.38
35,2012-10-01,Georgia,3.95
36,2012-09-01,Georgia,3.45
37,2012-08-01,Georgia,3.46
38,2012-07-01,Georgia,3.46
39,2012-06-01,Georgia,3.05
40,2012-05-01,Georgia,3.02
41,2012-04-01,Georgia,2.56
42,2011-12-01,Georgia,3.91
43,2011-11-01,Georgia,3.88
44,2011-10-01,Georgia,4.12
45,2011-09-01,Georgia,4.57
46,2011-08-01,Georgia,4.63
47,2011-07-01,Georgia,5.04
48,2011-06-01,Georgia,5.18
49,2011-05-01,Georgia,5.01
50,2011-04-01,Georgia,4.82
51,2011-03-01,Georgia,4.65
52,2011-02-01,Georgia,5.04
53,2011-01-01,Georgia,5.73
54,2010-12-01,Georgia,5.18
55,2010-11-01,Georgia,4.39
56,2010-10-01,Georgia,4.22
57,2010-09-01,Georgia,4.55
58,2010-08-01,Georgia,4.95
59,2010-07-01,Georgia,5.31
60,2010-06-01,Georgia,5.38
61,2010-05-01,Georgia,5.05
62,2010-04-01,Georgia,4.83
63,2010-03-01,Georgia,5.14
64,2010-02-01,Georgia,6.16
65,2010-01-01,Georgia,7.23
66,2009-12-01,Georgia,6.07
67,2009-11-01,Georgia,4.33
68,2009-10-01,Georgia,4.81
69,2009-09-01,Georgia,3.69
70,2009-08-01,Georgia,3.94
71,2009-07-01,Georgia,4.15
72,2009-06-01,Georgia,4.57
73,2009-05-01,Georgia,4.68
74,2009-04-01,Georgia,4.4
75,2009-03-01,Georgia,4.9
76,2009-02-01,Georgia,5.6
77,2009-01-01,Georgia,6.49
78,2008-12-01,Georgia,7.43
79,2008-11-01,Georgia,7.79
80,2008-09-01,Georgia,8.82
81,2008-08-01,Georgia,9.38
82,2008-07-01,Georgia,12.18
83,2008-06-01,Georgia,13.9
84,2008-05-01,Georgia,13.55
85,2008-04-01,Georgia,12.1
86,2008-03-01,Georgia,13.67
87,2008-02-01,Georgia,9.54
88,2008-01-01,Georgia,9.84
89,2007-12-01,Georgia,7.71
90,2007-11-01,Georgia,7.7
91,2007-10-01,Georgia,7.41
92,2007-09-01,Georgia,6.62
93,2007-08-01,Georgia,7.27
94,2007-07-01,Georgia,6.9
95,2007-06-01,Georgia,7.98
96,2007-05-01,Georgia,8.34
97,2007-04-01,Georgia,8.25
98,2007-03-01,Georgia,7.67
99,2007-02-01,Georgia,9.47
100,2007-01-01,Georgia,7.44
101,2006-12-01,Georgia,7.9
102,2006-11-01,Georgia,7.6
103,2006-10-01,Georgia,5.5
104,2006-09-01,Georgia,5.48
105,2006-08-01,Georgia,8.4
106,2006-07-01,Georgia,7.17
107,2006-06-01,Georgia,7.04
108,2006-05-01,Georgia,6.76
109,2006-04-01,Georgia,7.75
110,2006-03-01,Georgia,7.85
111,2006-02-01,Georgia,8.5
112,2006-01-01,Georgia,11.62
113,2005-12-01,Georgia,15.31
114,2005-11-01,Georgia,11.35
115,2005-10-01,Georgia,15.24
116,2005-09-01,Georgia,15.82
117,2005-08-01,Georgia,10.7
118,2005-07-01,Georgia,8.56
119,2005-06-01,Georgia,7.62
120,2005-05-01,Georgia,7.03
121,2005-04-01,Georgia,7.75
122,2005-03-01,Georgia,7.48
123,2005-01-01,Georgia,7.19
124,2004-12-01,Georgia,7.77
125,2004-11-01,Georgia,7.46
126,2004-10-01,Georgia,6.44
127,2004-09-01,Georgia,5.53
128,2004-08-01,Georgia,6.1
129,2004-07-01,Georgia,6.78
130,2004-06-01,Georgia,7.25
131,2004-05-01,Georgia,7.03
132,2004-04-01,Georgia,6.27
133,2004-02-01,Georgia,5.83
134,2004-01-01,Georgia,6.66
135,2003-12-01,Georgia,6.66
136,2003-11-01,Georgia,5.28
137,2003-10-01,Georgia,5.77
138,2003-09-01,Georgia,5.24
139,2003-08-01,Georgia,5.64
140,2003-07-01,Georgia,5.68
141,2003-06-01,Georgia,6.28
142,2003-04-01,Georgia,5.87
143,2003-03-01,Georgia,7.56
144,2003-02-01,Georgia,7.58
145,2003-01-01,Georgia,5.56
146,2002-12-01,Georgia,5.07
147,2002-11-01,Georgia,4.1
148,2002-10-01,Georgia,4.47
149,2002-09-01,Georgia,3.84
150,2002-08-01,Georgia,3.48
151,2002-07-01,Georgia,3.4
152,2002-06-01,Georgia,3.68
153,2002-05-01,Georgia,4.07
154,2002-04-01,Georgia,3.86
155,2002-03-01,Georgia,3.5
156,2002-02-01,Georgia,2.97
157,2002-01-01,Georgia,3.16
0,2019-03-01,Idaho,40.19
1,2019-02-01,Idaho,8.54
2,2019-01-01,Idaho,3.48
3,2018-12-01,Idaho,5.43
4,2018-11-01,Idaho,4.93
5,2018-09-01,Idaho,2.86
6,2018-08-01,Idaho,2.69
7,2018-07-01,Idaho,2.63
8,2018-06-01,Idaho,2.27
9,2018-02-01,Idaho,3.32
10,2016-12-01,Idaho,4.05
11,2016-11-01,Idaho,4.66
12,2016-10-01,Idaho,4.78
13,2016-09-01,Idaho,3.38
14,2016-08-01,Idaho,2.89
15,2016-07-01,Idaho,2.83
16,2016-06-01,Idaho,2.47
17,2016-05-01,Idaho,2.41
18,2016-04-01,Idaho,11.72
19,2016-03-01,Idaho,2.26
20,2016-02-01,Idaho,2.25
21,2016-01-01,Idaho,2.67
22,2015-12-01,Idaho,2.41
23,2015-11-01,Idaho,2.72
24,2015-10-01,Idaho,2.92
25,2015-09-01,Idaho,3.01
26,2015-08-01,Idaho,2.92
27,2015-07-01,Idaho,2.85
28,2015-06-01,Idaho,2.74
29,2015-05-01,Idaho,3.08
30,2015-04-01,Idaho,3.05
31,2015-03-01,Idaho,16.18
32,2015-01-01,Idaho,3.03
33,2014-12-01,Idaho,5.44
34,2014-11-01,Idaho,4.95
35,2014-10-01,Idaho,9.58
36,2014-09-01,Idaho,4.46
37,2014-08-01,Idaho,4.31
38,2014-07-01,Idaho,4.43
39,2014-06-01,Idaho,6.72
40,2014-05-01,Idaho,9.94
41,2010-10-01,Idaho,3.74
42,2009-04-01,Idaho,3.77
43,2009-02-01,Idaho,4.87
0,2019-04-01,Illinois,2.65
1,2019-01-01,Illinois,3.92
2,2018-10-01,Illinois,3.5
3,2018-09-01,Illinois,3.11
4,2018-08-01,Illinois,3.15
5,2018-07-01,Illinois,3.1
